name,name_en,logo,rating,city,district,gender,category,min fee
مدارس النصر العالمية,Victoria International School,https://storage.yaschools.com/source/school/logos/S1ce0CONoR7s-h5zmQGsq6juf7dCicxd.jpg,2.5,الرياض,المصيف,بنين وبنات,عالمية,10 ألف
مدارس المنهل الأهلية,Al Manhal National Schools,https://storage.yaschools.com/source/school/logos/Sh8zlAEFJmUQM_CwrOHRlcYnIplIgMl2.png,3.3,الرياض,المربع,بنين,أهلية,21 ألف
مدارس الحرمين الأهلية للبنات,Alharamain national school for girl,https://storage.yaschools.com/source/school/logos/rqkrMR0HixIoUvInGUi79lOmK8rHEoG7.png,2.5,الرياض,المربع,بنات,أهلية,9 ألف
مدارس الأمد الأهلية,Al Amad national schools,https://storage.yaschools.com/source/school/logos/Gm-FypjghhxWENZLqFn9LTXUwN2g6jmk.jpg,2.5,الرياض,الروضة,بنين وبنات,أهلية,9 ألف
اشبيليا رياض الأطفال,Ishbilia Kindergarten,https://storage.yaschools.com/source/school/logos/O-V15r1QIs0_LDGtjurCnKy6kqItcoyZ.png,2.5,الرياض,إشبيليا,بنين وبنات,أهلية,9 ألف
مدرسة نافذة المستقبل العالمية,Future Window International School,https://storage.yaschools.com/source/school/logos/dEiaesVZCfNJV7XazKQ1rqdo3pRxd1BK.PNG,2.5,الرياض,العقيق,بنين وبنات,عالمية,16 ألف
مدارس التعلم الأهلية,Learning National Schools,https://storage.yaschools.com/source/school/logos/UnwfI2KjY5F6sEP8pMMcfZ1CuBGWvVyQ.jpg,4.1,الرياض,المونسية,بنين,أهلية,10 ألف
مدارس قلعة العلم العالمية (بنو اقرأ سابقا),Education Castle International School (Banoo Iqraa),https://storage.yaschools.com/source/school/logos/yp6zzLKz2zfKgfSRON7UTO9qWCk3cgpo.jpg,3.6,الرياض,الفيحاء,بنين وبنات,عالمية,10 ألف
مدارس الراية الأهلية,Alrayah national Schools,https://storage.yaschools.com/source/school/logos/IYf64XDcaxfNW-f_N-fBbjeb1d-ggMFi.gif,2.5,الرياض,السليمانية,بنين وبنات,أهلية,0
مدارس الرائد العالمية,ALRaed International Schools,https://storage.yaschools.com/source/school/logos/kMrjYXZevpR5Jl6O3DZbSvKzNhWNyydg.jpg,3.4,الرياض,الوادي,بنين وبنات,عالمية,16 ألف
المدارس السعودية الأهلية,Al Saudia National Schools,https://storage.yaschools.com/source/school/logos/UYf14eYVmbTp35bOzQcq2K3yckcT9FU8.jpg,4,الرياض,المنار,بنين,عالمية,16 ألف
مدارس الرمال العالمية,Sands International School,https://storage.yaschools.com/source//1/OvgEUSt9Ackr7SPAJeOCcJNuRWxKGjfT.png,4.5,الرياض,السليمانية,بنين وبنات,عالمية,17 ألف
مدرسة نافذة العلوم العالمية,Science Window International School,https://storage.yaschools.com/source//1/JLgr6spfOB3N5brhO5dMqxQ5hGYqCEDt.jpeg,5,الرياض,الروضة,بنين وبنات,عالمية,17 ألف
مدارس عالم الأطفال,Kids World School,https://storage.yaschools.com/source/school/logos/4tgd9j9XN4sxWkdCeDZjIT-1VtiTqdyv.jpg,2.5,الرياض,السليمانية,بنين وبنات,أهلية,22 ألف
مدارس نهر الرياض الأهلية,Riyadh River National Schools,https://storage.yaschools.com/source/school/logos/jQaDIgQ6WLZfDgPmV4EK6qCgX86rgU81.jpg,5,الرياض,الياسمين,بنين وبنات,أهلية,13 ألف
مدارس العرين العالمية,Al Areen International School,https://storage.yaschools.com/source/school/logos/yRZCwWFqpoWKQKzvf9l113ttALO62xpw.jpg,4.8,الرياض,السليمانية,بنين وبنات,عالمية,18 ألف
مدارس التربية النموذجية-الريان,Al Tarbiyah Al Namouthajiyah School Al Rayan,https://storage.yaschools.com/source//1/hlH8ondf0HdY66E5heqlr7zCuZP3zh_o.jpeg,2.5,الرياض,الريان,بنين وبنات,نموذجية ,16 ألف
مدارس فواق العالمية,Fawaq International School,https://storage.yaschools.com/source/school/logos/ucjIOxJ6uk9wrSwGe6lriFXe-08VxBnl.png,2.5,الرياض,أم الحمام الشرقي,بنين وبنات,عالمية,10 ألف
مدارس ابن خلدون العالمية - عرقة,Ibn Khaldoun International Schools - Irqah,https://storage.yaschools.com/source/school/logos/6Qo-yqjYIU0HgZXDcD8IniikzvfWjUZH.png,2.5,الرياض,عرقة,بنين وبنات,عالمية,22 ألف
مدرسة الاتحاد التحضيرية الدولية,Union Preparatory International School - UPIS,https://storage.yaschools.com/source/school/logos/CAbrbgVo2k_QzlysOXqeLKDyNezMfgYb.jpg,2.5,الرياض,الرائد,بنين وبنات,نموذجية ,0
مدارس خطوات الطفولة,Childhood Steps Kindergarten,https://storage.yaschools.com/source/school/logos/RslklsN5Pag0TBHz635xD2-q1FXEhumm.jpg,5,الرياض,الرائد,بنين وبنات,أهلية,0
مدارس المناهج الأهلية,ِAl manahij  Schools,https://storage.yaschools.com/source/school/logos/PNanO141ws98DGo31EBsHi-W6ZsjZEMk.png,3.7,الرياض,الغدير,بنين وبنات,أهلية,19 ألف
مدارس الفلاح الاهلية,Al falah national Schools,https://storage.yaschools.com/source//1/cyv0qHsYEwh4S8AeWepSi28rVcyNUYsR.jpg,2.5,الرياض,الخليج,بنين وبنات,أهلية,12 ألف
مدارس المجد الأهلية,Al majd National Schools,https://storage.yaschools.com/source/school/logos/Z8hWvYKf6UnFtS8xAt80qXlD1qsfiOjp.jpg,2.5,الرياض,العريجاء,بنين وبنات,أهلية,11 ألف
مدرسة خط العلم العالمية,Education Line International School,https://storage.yaschools.com/source/school/logos/Tu34SZeoKWmrVhINhURi5uwrL6eSgAxn.jpg,2.5,الرياض,اليمامة,بنين وبنات,عالمية,11 ألف
مدرسة أنوار المجد العالمية,Anwar Almajd International School,https://storage.yaschools.com/source/school/logos/xyCb4_inq_t1foC1e4DuXX61PmtsuETA.jpg,2.5,الرياض,المعذر,بنين وبنات,عالمية,12 ألف
مدارس الرائد الأهلية,Al Raed  Schools Alwadi,https://storage.yaschools.com/source/school/logos/hom-hsz7masP6dnY1lEFHSIGnJmx4IJZ.jpg,2.5,الرياض,الوادي,بنين,أهلية,10 ألف
مدارس البيارق الأهلية,Al Bayariq National Schools,https://storage.yaschools.com/source/school/logos/2UsiJTr0PmwhJtmBANnRtl_WZYH81Vf4.jpg,2.5,الرياض,الروابى,بنات,أهلية,11 ألف
مدرسة الإرشاد العالمية,Al-Irshad International School,https://storage.yaschools.com/source//1/28xk9pmIAXkUPe6A98HIgS6fOy-GRfNV.jpg,2.5,الرياض,العزيزية,بنات,عالمية,10 ألف
مدارس الفرسان الاهلية,Al Forsan National School,https://storage.yaschools.com/source//1/1RFAu1fdzkakxf0oE40EdM7cqurydW1q.png,5,الرياض,النزهه,بنين وبنات,أهلية,12 ألف
مدارس الشمس الأهلية,Shams National Schools,https://storage.yaschools.com/source/school/logos/P0ltutaiDYVvMFNjER5wjMgFVz3rODau.jpg,2.5,الرياض,الأندلس,بنين وبنات,أهلية,10 ألف
مدارس رياض الانطلاقة - الربوة,Riyad El Intilaqah National Schools,https://storage.yaschools.com/source/school/logos/v_eeF_ayI90oTt_2l08Lsmiq8CiiSF10.png,2.5,الرياض,الربوة,بنين وبنات,أهلية,0
مدارس الأرقم الأهلية,Al Arqam National School,https://storage.yaschools.com/source/school/logos/dD3fgJXDd7S4CZbjXZXDpLSdqs91DxEh.jpg,3,الرياض,الحمراء,بنين وبنات,أهلية,14 ألف
مدارس الإمتياز الأهلية,Excellence Private Schools,https://storage.yaschools.com/source/school/logos/0bLP3ylitYug6bUl94fZaj1P0PfjIL_q.jpg,2.5,الرياض,البديعة,بنين وبنات,أهلية,10 ألف
مدارس نوابغ العلم العالمية,Geniuses of knowledge International Schools,https://storage.yaschools.com/source/school/logos/ptXBlMTBOT3Qb-7kZSslBMdyR_DY9-mK.JPG,4.2,الرياض,السليمانية,بنين وبنات,عالمية,12 ألف
مدارس عبدالعزيز الدولية - شويفات سابيس,Abdulaziz International Schools - AlSulaimaniah,https://storage.yaschools.com/source/school/logos/ljSfFimmpyIFX-v8yyh_STR8hWmi90ZO.PNG,3.1,الرياض,السليمانية,بنين وبنات,عالمية,36 ألف
مركز بسمة أمل للرعاية النهارية,Basmet Amal center Riyadh,https://storage.yaschools.com/source/school/logos/nw4MBwo2-JZsYCaYpT2s2ULlWsd9KvNE.png,2.5,الرياض,الأندلس,بنين وبنات,إحتياجات خاصة,0
مدارس الأجيال الاهلية للبنات,Generation Private Schools,https://storage.yaschools.com/source/school/logos/SByZJBU7KS08A0SZLEFxQYnSBdYYpdnc.jpg,3,الرياض,الروضة,بنات,أهلية,9 ألف
روضة مروج المعرفة,Knowledge Fields School,https://storage.yaschools.com/source/school/logos/guBLS8blbtrxenOvfwG6d3hBcJhekR48.png,2.5,الرياض,العليا,بنين وبنات,حضانة - روضة,0
مدارس منار الشمس العالمية,Sunlight International School,https://storage.yaschools.com/source/school/logos/79dSxHTYHMa0Nmlkyrx__bdsMmFGwWqB.jpg,2.5,الرياض,العليا,بنين وبنات,عالمية,9 ألف
مدرسة الشاملة العالمية,Al Shamelah International Schools,https://storage.yaschools.com/source/school/logos/IVv0Q-pJahQmmq5cdIpiwojJLSk-SP9j.jpg,2.5,الرياض,البديعة,بنين وبنات,عالمية,8 ألف
مدارس النور العالمية,Al Noor International School,https://storage.yaschools.com/source/school/logos/h12cNakWDlga_uBDvSJco-qV0ZD0igu0.jpg,4.2,الرياض,الوشام,بنين وبنات,عالمية,11 ألف
مدارس الديوان الأهلية,Al Deewan National Schools,https://storage.yaschools.com/source/school/logos/rGiT3l1lKRE7bC7s3XPlx0un4Ce1oPnn.jpeg,4,الرياض,القدس,بنين وبنات,أهلية,8 ألف
مدرسة ربيع المعرفة العالمية,Spring of Knowledge International School,https://storage.yaschools.com/source/school/logos/8jOPqp_fL3gly84-aSS5H1cDf8iK1K-M.png,2.5,الرياض,السليمانية,بنين وبنات,عالمية,0
مدارس الصرح الأهلية,Al Sarh National Schools,https://storage.yaschools.com/source/school/logos/5Zx7FBbc3KLniVwyuY6Wq2KHe7k1sc1e.jpg,2.5,الرياض,الورود,بنين وبنات,أهلية,15 ألف
مدارس الشموخ  الأهلية,Al Shmoukh National Schools,https://storage.yaschools.com/source//1/LrxMjumqCwQHGZuXX9MMrFFaOlqdzIG1.jpg,2.5,الرياض,الروضة,بنين وبنات,أهلية,8 ألف
مركز عين الفرس لذوي الاحتياجات الخاصة,Ain Alfaras for People with special needs,https://storage.yaschools.com/source/school/logos/cQZ7gFI2b-EK_YWEvd38yY81TW1H8h4d.jpg,2.5,الرياض,العليا,بنين وبنات,إحتياجات خاصة,0
مدارس التربية العصرية العالمية,Modern Educational International school riyadh,https://storage.yaschools.com/source/school/logos/7FH3iJRfA7n-90vx0t24AeucyAH9qc9J.jpg,2.5,الرياض,السويدي,بنات,عالمية,8 ألف
روضة خطواتي الأولى,My First Steps Kindergarten,https://storage.yaschools.com/source/school/logos/VxMpinE-qWkcF2zUpXBMwNhVkbta5eqP.png,2.5,الرياض,النخيل,بنين وبنات,حضانة - روضة,0
مدرسة بصمتي الصغيرة,My Little Print School KG,https://storage.yaschools.com/source/school/logos/pwSxU7m0rCpOTGAbrj2G5ySRQffPJimF.jpg,5,الرياض,المؤتمرات,بنين وبنات,أهلية,11 ألف
مدرسة مهارات التعليم العالمية,Education Skill International School Al rabwah,https://storage.yaschools.com/source/school/logos/_Ei8ceEyh6I6_I01dZX6syA-K3yt3OKe.png,3.7,الرياض,الربوة,بنين وبنات,عالمية,12 ألف
مدرسة مهارات التعلم الأهلية,learning Skills Schools,https://storage.yaschools.com/source/school/logos/Fv8DNUMyVJ29dYRpqD6uktBUok9J_cdO.JPG,2.5,الرياض,الصحافة,بنين وبنات,أهلية,0
مدارس سما الرياض العالميه,Sama al-riyadh International School,https://storage.yaschools.com/source//1/W6t7YEvz1_IMXFaZLKr3Dw8Fv3LU-Hq2.png,3.7,الرياض,الوشام,بنين وبنات,عالمية,8 ألف
مدارس نجمة الألفية الدولية,Millennium Star International School,https://storage.yaschools.com/source/school/logos/wpiDLMRCf5xvJJIeI_yc3XtvuQR5NeuT.jpg,2.5,الرياض,السليمانية,بنين وبنات,عالمية,1 ألف
مدرسة قطوف المعرفة,Qotof Al Marefa School,https://storage.yaschools.com/source/school/logos/SkzGcjsQ4JHFR-_zal3KNcth1PdsNV_2.jpg,2.5,الرياض,الملز,بنين وبنات,أهلية,0
مدارس صناعة الأجيال العالمية,Senaat Al-Ajial International School,https://storage.yaschools.com/source/school/logos/f1W36pIXWeAPJOMcdXmy4HGHDj0BpdYI.jpg,2.5,الرياض,الشميسي,بنين,أهلية,0
مدارس الطباشير الملون الدولية ومركز النشاط,Crayons International Schools,https://storage.yaschools.com/source/school/logos/dsog-bDA5hdKuIkgjOI8MzWb7pYd9cSZ.jpg,2.5,الرياض,المرسلات,بنين وبنات,عالمية,0
روضة جنة الريم الأهلية,Jannat Al Reem National Kindergarten,https://storage.yaschools.com/source/school/logos/WHUvwk8G1222tn-A7vzpfb6H5Z5wUBZr.jpg,2.5,الرياض,الغدير,بنين وبنات,أهلية,0
مدارس الإبتكارية1 الأهلية,Al ebticaria National School-King Faisal,https://storage.yaschools.com/source//1/-hZ2KyPZuAPyQAJYLhLzz7w6y0eSsuu3.jpg,2.5,الرياض,الملك فيصل,بنين وبنات,أهلية,8 ألف
مدارس اسراري,Asrari  National Schools,https://storage.yaschools.com/source/school/logos/BXsUMGxxFT3ipLUD94Z9r7rPLatj_H0Z.jpg,2.5,الرياض,المغرزات,بنين وبنات,أهلية,26 ألف
مدارس رياض الصالحين الأهلية,Riyadh Al-Saleheen National School,https://storage.yaschools.com/source/school/logos/haMARjKaQ4dnPGyLVEhEbiWjMy1mmKP7.jpg,2.5,الرياض,السليمانية,بنات,أهلية,13 ألف
مدارس البيان الاهلية,Al Bayan National Schools,https://storage.yaschools.com/source/school/logos/-jtLZYin8ELO9JuW7AFGKjpzcAuAEiEx.png,2.5,الرياض,الربوة,بنين وبنات,أهلية,7 ألف
مدارس قمم الحياة العالمية,Qimam Elhayat International schools,https://storage.yaschools.com/source/school/logos/GFziIY_3BHHIghSBMi8JqMnZxy7u6r5l.jpg,4.3,الرياض,الفوطة,بنين وبنات,عالمية,9 ألف
روضة بسمة الطفل,basmat altifil Kindergarten,https://storage.yaschools.com/source/school/logos/ZJWo5kRu2r_uWjJLtEwSkqPYbH27nrH1.jpeg,2.5,الرياض,السليمانية,بنين وبنات,حضانة - روضة,0
مدرسة غراس الأخلاق الأهلية للبنات,Gheras Alakhlaq National Schools,https://storage.yaschools.com/source/school/logos/S0SVM62L9zmZUJqRrZ1-ieN17JJeFbGQ.png,2.5,الرياض,النفل,بنات,أهلية,12 ألف
مدارس النبلاء الأهلية,Nobles National Schools,https://storage.yaschools.com/source/school/logos/xnP1p198apm86oRwN_bPOWNd-D3Np_mh.png,2.5,الرياض,الشفاء,بنين وبنات,أهلية,12 ألف
مدرسة التنوير الأهلية للبنات,Al Tanweer National School for girls,https://storage.yaschools.com/source/school/logos/p930o68j4kcpwtKAk2FHkEJ5NciPHnkC.jpg,2.5,الرياض,اليرموك,بنات,أهلية,10 ألف
مدارس الرشد الاهلية,Al Rushed National School,https://storage.yaschools.com/source/school/logos/e5fRM4xNv7bQjavNCMbXk587vpdFDu3K.png,2.5,الرياض,السويدي,بنين,أهلية,9 ألف
مدرسة العاصمة الأهلية,Al Asima national School (Capital Schools),https://storage.yaschools.com/source/school/logos/_WHUKUhC93yQKoB49b605V1ZRJ6Yqg2J.jpg,4.2,الرياض,الشهداء,بنين,أهلية,8 ألف
مدارس العروبة الأهلية,Al Oroba National School,https://storage.yaschools.com/source/school/logos/Yph61sh0OKABvYi5hLGiUcy0xB7c2lda.png,2.5,الرياض,عليشة,بنات,أهلية,8 ألف
مدارس جيل الريادة الأهلية,مدارس جيل الريادة الأهلية,https://storage.yaschools.com/source/school/logos/oIp6moWpgCdsgsQnqo2kbQNS7JkOBRsc.jpg,3.7,الرياض,الحزم,بنين,أهلية,8 ألف
مدارس مدينة العلوم العالمية,Madinat Al-Oloum International School,https://storage.yaschools.com/source/school/logos/ay4RsJw5H79VWzfkXuTPiEREBYtWwIae.png,2.6,الرياض,الملك عبدالله,بنين وبنات,عالمية,11 ألف
مدارس كون العالمية,.Universe international school,https://storage.yaschools.com/source//1/YkJM6f8Xtei_A5OAKK5vcvlj7p2f1S4Y.jpg,3.1,الرياض,النخيل,بنات,عالمية,16 ألف
مدرسة لاما العالمية,Lama international school,https://storage.yaschools.com/source/school/logos/kmoA_R2DsEvkVO-7eBMhfiDFCQa2OMI-.jpg,3.4,الرياض,حائل,بنين وبنات,عالمية,6 ألف
المدرسة المتحدة العالمية,United International School,https://storage.yaschools.com/source/school/logos/gPXB4rrgg450g5QcIlS5_jHTcozdpp_H.jpg,2.5,الرياض,السليمانية,بنين وبنات,عالمية,13 ألف
مدارس دار العلا العالمية,Dar Al ola international school,https://storage.yaschools.com/source/school/logos/Q_VA9LNHpsA8GPLJn480JJ58iKDPqJvb.jpg,2.5,الرياض,السليمانية,بنين وبنات,عالمية,0
مدرسة الحياة المضيئة العالمية,Bright life international school,https://storage.yaschools.com/source/school/logos/UhoQzF3wxZKH5yLjEBl19bn1j8Q8s2F5.jpg,3.1,الرياض,العليا,بنين وبنات,عالمية,16 ألف
